profile_id,from_country,from_city,to_country,to_city,fpp_delta_usd,rfpg_percent,pc_fpp_delta_usd
F4,Portugal,Faro,Brazil,Belo Horizonte,-7969.1182795698915,-84.12349602724177,-7969.1182795698915
F4,Portugal,Faro,Brazil,Salvador,-7903.1182795698915,-83.42678774120319,-7903.1182795698915
F4,Portugal,Faro,Brazil,Curitiba,-8007.1182795698915,-84.52463110102157,-8007.1182795698915
F4,Portugal,Faro,USA,New York,-3673.1182795698915,-38.77412031782065,-3673.1182795698915
F4,Portugal,Faro,USA,San Francisco,-4163.1182795698915,-43.9466515323496,-4163.1182795698915
F4,Portugal,Faro,USA,Austin,-2603.1182795698915,-27.479001135073773,-2603.1182795698915
F4,Portugal,Faro,USA,Miami,-3063.1182795698915,-32.33484676503972,-3063.1182795698915
F4,Portugal,Faro,Germany,Berlin,-1118.2795698924729,-11.80476730987514,-1118.2795698924729
F4,Portugal,Faro,Germany,Munich,-1655.9139784946237,-17.480136208853576,-1655.9139784946237
F4,Portugal,Faro,Germany,Frankfurt,-1381.7204301075262,-14.58569807037457,-1381.7204301075262
F4,Portugal,Faro,France,Paris,-1252.6881720430101,-13.223609534619746,-1252.6881720430101
F4,Portugal,Faro,France,Lyon,-607.5268817204305,-6.413166855845636,-607.5268817204305
F4,Portugal,Faro,France,Marseille,-505.37634408602025,-5.334846765039715,-505.37634408602025
F4,Portugal,Faro,Portugal,Lisbon,-354.8387096774186,-3.7457434733257586,-354.8387096774186
F4,Portugal,Faro,Portugal,Porto,-91.39784946236614,-0.9648127128263396,-91.39784946236614
